beta,X,Gs1,Gs2,Gs3
3fb205ffcb0aa75c,3fb5e7a1809c3a2c,3fb5e7262d3cdc7c,3f6dfcccd3c38746,3f1b5ebd09e35efe
3fb205ffcb0aa75c,3fb6ad901583ac03,3fb6ad073bb3d59d,3f701222ffe8daca,3f1e5f2b41b1a1c2
3fb205ffcb0aa75c,3fb7737eaa6b1dd9,3fb772e755d9a310,3f712f6f79b8b6b6,3f20cae92a376351
3fb205ffcb0aa75c,3fb8396d3f528fb1,3fb838c6735a4c52,3f72564bcb4f71d4,3f228245b4ed93f6
3fb205ffcb0aa75c,3fb8ff5bd43a0188,3fb8fea48be1e37e,3f7386b7e84420ba,3f245697d3ad80a4
3fb205ffcb0aa75c,3fb9c54a6921735e,3fb9c481971c85ad,3f74c0b3c3c6d2b1,3f2648cc17f142fc
3fb205ffcb0aa75c,3fba8b38fe08e536,3fba8a5d8cb65b52,3f76043f50a0924e,3f2859cf11f0fbaa
3fb205ffcb0aa75c,3fbb512792f0570d,3fbb5038645b9886,3f77515a813365df,3f2a8a8d5098dd64
3fb205ffcb0aa75c,3fbc171627d7c8e3,3fbc161215b87d70,3f78a805477a5021,3f2cdbf3617f3853
3fb205ffcb0aa75c,3fbcdd04bcbf3aba,3fbcdbea9879569e,3f7a083f950950c4,3f2f4eedd0da8555
3fb205ffcb0aa75c,3fbda2f351a6ac92,3fbda1c1e44a7d53,3f7b72095b0d650a,3f30f23494bbb8ac
3fb205ffcb0aa75c,3fbe68e1e68e1e69,3fbe6797f0d857eb,3f7ce5628a4c8862,3f324ea8fa57745a
3fb205ffcb0aa75c,3fbf2ed07b75903f,3fbf2d6cb5cf5a31,3f7e624b1325b516,3f33bd4a5d2e1166
3fb205ffcb0aa75c,3fbff4bf105d0217,3fbff3402adc05be,3f7fe8c2e590e4f4,3f353e8f006956c3
3fb205ffcb0aa75c,3fc05d56d2a239f7,3fc05c8923d57524,3f80bc64f88f88f4,3f36d2ed266a3c6b
3fb205ffcb0aa75c,3fc0c04e1d15f2e2,3fc0bf7181f45301,3f818930127d1b61,3f387adb10c3f140
3fb205ffcb0aa75c,3fc123456789abce,3fc122592ba0f300,3f825ac2b7f2a7f4,3f3a36cf0036e0f3
3fb205ffcb0aa75c,3fc1863cb1fd64b9,3fc185401cb1b33c,3f83311ce01e2dfe,3f3c073f34abb9d3
3fb205ffcb0aa75c,3fc1e933fc711da5,3fc1e82650fcf99b,3f840c3e81fa2e5f,3f3deca1ed2e72da
3fb205ffcb0aa75c,3fc24c2b46e4d690,3fc24b0bc45933ef,3f84ec27944dabd3,3f3fe76d67e9518e
3fb205ffcb0aa75c,3fc2af2291588f7c,3fc2adf0729cd830,3f85d0d80dac2b69,3f40fc0bf10ff810
3fb205ffcb0aa75c,3fc31219dbcc4867,3fc310d4579e649a,3f86ba4fe475b4d5,3f420f8bcc1521ab
3fb205ffcb0aa75c,3fc3751126400153,3fc373b76f345fe7,3f87a88f0ed6d2e9,3f432e7162b7d069
3fb205ffcb0aa75c,3fc3d80870b3ba3e,3fc3d699b5355973,3f889b9582c893f0,3f4458f7d230e27f
3fb205ffcb0aa75c,3fc43affbb27732a,3fc4397b2577e970,3f89936336108a2e,3f458f5a373becb7
3fb205ffcb0aa75c,3fc49df7059b2c15,3fc49c5bbbd2b109,3f8a8ff81e40cc31,3f46d1d3ae14bd6d
3fb205ffcb0aa75c,3fc500ee500ee501,3fc4ff3b741c5a9a,3f8b915430b7f560,3f48209f5274dfd2
3fb205ffcb0aa75c,3fc563e59a829ded,3fc5621a4a2b99d6,3f8c977762a12657,3f497bf83f911ef7
3fb205ffcb0aa75c,3fc5c6dce4f656d8,3fc5c4f839d72bf4,3f8da261a8f40567,3f4ae419901708fe
3fb205ffcb0aa75c,3fc629d42f6a0fc3,3fc627d53ef5d7de,3f8eb212f874bf0b,3f4c593e5e2a7257
3fb205ffcb0aa75c,3fc68ccb79ddc8af,3fc68ab1555e6e60,3f8fc68b45b40663,3f4ddba1c362f8f5
3fb205ffcb0aa75c,3fc6efc2c451819a,3fc6ed8c78e7ca4c,3f906fe542878ad1,3f4f6b7ed8c98773
3fb205ffcb0aa75c,3fc752ba0ec53a85,3fc75066a568d0b3,3f90fee85557d751,3f5084885b6aec3f
3fb205ffcb0aa75c,3fc7b5b15938f372,3fc7b33fd6b8710a,3f91904ed5460da9,3f515a493ab5fd03
3fb205ffcb0aa75c,3fc818a8a3acac5d,3fc8161808ada554,3f922418bc33971b,3f52371f95ece83d
3fb205ffcb0aa75c,3fc87b9fee206548,3fc878ef371f7258,3f92ba4603e8217e,3f531b28f86a4d2e
3fb205ffcb0aa75c,3fc8de9738941e34,3fc8dbc55de4e7c9,3f9352d6a6119f7b,3f540682ed3b39ad
3fb205ffcb0aa75c,3fc9418e8307d71f,3fc93e9a78d5206f,3f93edca9c4448ce,3f54f94aff1debea
3fb205ffcb0aa75c,3fc9a485cd7b900a,3fc9a16e83c7425b,3f948b21dffa9a97,3f55f39eb8809423
3fb205ffcb0aa75c,3fca077d17ef48f6,3fca04417a927f12,3f952adc6a955791,3f56f59ba3801656
3fb205ffcb0aa75c,3fca6a74626301e2,3fca6713590e13b5,3f95ccfa355b8863,3f57ff5f49e6cbfd
3fb205ffcb0aa75c,3fcacd6bacd6bace,3fcac9e41b114931,3f96717b397a7be8,3f591107352b45d1
3fb205ffcb0aa75c,3fcb3062f74a73b9,3fcb2cb3bc73746e,3f97185f7005c773,3f5a2ab0ee6f0d84
3fb205ffcb0aa75c,3fcb935a41be2ca4,3fcb8f82390bf678,3f97c1a6d1f74723,3f5b4c79fe7d6798
3fb205ffcb0aa75c,3fcbf6518c31e58f,3fcbf24f8cb23cb1,3f986d51582f1e23,3f5c767fedca1516
3fb205ffcb0aa75c,3fcc5948d6a59e7b,3fcc551bb33dc0f8,3f991b5efb73b703,3f5da8e044701568
3fb205ffcb0aa75c,3fccbc4021195766,3fccb7e6a88609d5,3f99cbcfb471c3f9,3f5ee3b88a30681e
3fb205ffcb0aa75c,3fcd1f376b8d1053,3fcd1ab06862aab1,3f9a7ea37bbc3f3e,3f6013932338676b
3fb205ffcb0aa75c,3fcd822eb600c93e,3fcd7d78eeab43f2,3f9b33da49cc6b4d,3f60b9a3801d477b
3fb205ffcb0aa75c,3fcde52600748229,3fcde04037378335,3f9beb741701d344,3f61641c1f1c99d7
3fb205ffcb0aa75c,3fce481d4ae83b15,3fce43063ddf2379,3f9ca570dba24b34,3f62130bc35ca7e1
3fb205ffcb0aa75c,3fceab14955bf400,3fcea5cafe79ed42,3f9d61d08fd9f064,3f62c6812fd39fb4
3fb205ffcb0aa75c,3fcf0e0bdfcfaceb,3fcf088e74dfb6d4,3f9e20932bbb29bc,3f637e8b2746f524
3fb205ffcb0aa75c,3fcf71032a4365d7,3fcf6b509ce86456,3f9ee1b8a73ea80e,3f643b386c4ac2aa
3fb205ffcb0aa75c,3fcfd3fa74b71ec3,3fcfce11726be800,3f9fa540fa43666a,3f64fc97c1412a63
3fb205ffcb0aa75c,3fd01b78df956bd7,3fd0186878a12126,3fa035960e47553e,3f65c2b7e859b705
3fb205ffcb0aa75c,3fd04cf484cf484d,3fd049c78aa1c10f,3fa099bd02e60272,3f668da7a390bce1
3fb205ffcb0aa75c,3fd07e702a0924c3,3fd07b25ed23e279,3fa0ff1556c6a8c7,3f675d75b4aebade
3fb205ffcb0aa75c,3fd0afebcf430138,3fd0ac839e139b87,3fa1659f05a55c04,3f683230dd47bb79
3fb205ffcb0aa75c,3fd0e167747cddae,3fd0dde09b5d09d4,3fa1cd5a0b3155f7,3f690be7debab5d1
3fb205ffcb0aa75c,3fd112e319b6ba24,3fd10f3ce2ec528a,3fa23646630cf69b,3f69eaa97a30eea5
3fb205ffcb0aa75c,3fd1445ebef0969a,3fd1409872ada27a,3fa2a06408cdc447,3f6ace84709d5953
3fb205ffcb0aa75c,3fd175da642a730f,3fd171f3488d2e2f,3fa30bb2f7fc6be3,3f6bb78782bbf8f0
3fb205ffcb0aa75c,3fd1a75609644f85,3fd1a34d6277320b,3fa378332c14c11b,3f6ca5c17111415e
3fb205ffcb0aa75c,3fd1d8d1ae9e2bfb,3fd1d4a6be57f255,3fa3e5e4a085be83,3f6d9940fbe9783c
3fb205ffcb0aa75c,3fd20a4d53d80870,3fd205ff5a1bbb56,3fa454c750b185d0,3f6e9214e3581605
3fb205ffcb0aa75c,3fd23bc8f911e4e6,3fd2375733aee16d,3fa4c4db37ed6011,3f6f904be737273a
3fb205ffcb0aa75c,3fd26d449e4bc15c,3fd268ae48fdc123,3fa536205181bdd2,3f7049fa639356a9
3fb205ffcb0aa75c,3fd29ec043859dd2,3fd29a0497f4bf46,3fa5a89698aa3757,3f70ce8f2145fff4
3fb205ffcb0aa75c,3fd2d03be8bf7a48,3fd2cb5a1e8048fb,3fa61c3e08958cd4,3f7155eb8c4896eb
3fb205ffcb0aa75c,3fd301b78df956bd,3fd2fcaeda8cd3d7,3fa691169c65a695,3f71e01704122f21
3fb205ffcb0aa75c,3fd3333333333333,3fd32e02ca06ddf8,3fa707204f2f9540,3f726d18e7fb98f0
3fb9c1519c1519c1,3f50624dd2f1a9fc,3f50624dce55be60,3ea0c6f79e59cf08,3de6e80fde44e3ca
3fb9c1519c1519c1,3f70777cc33387ef,3f70777c78555186,3ee0f275b384dfca,3e47415c46229663
3fb9c1519c1519c1,3f7cd66611aaa55f,3f7cd6647f8e5db6,3ef9fcce602d0c42,3e6f39c327b17030
3fb9c1519c1519c1,3f849aa7b010e168,3f849aa56564fd70,3f0a8878a1461b34,3e86c75f71155df4
3fb9c1519c1519c1,3f8aca1c574c7020,3f8aca174dc8d537,3f166d6877fdb172,3e9908bac8d3a6bb
3fb9c1519c1519c1,3f907cc87f43ff6b,3f907cc3ccdbc4fc,3f20fd5bc0881deb,3ea757d191725ac2
3fb9c1519c1519c1,3f939482d2e1c6c8,3f93947af4fb0428,3f27f6145cff8d02,3eb38c6c76224bb4
3fb9c1519c1519c1,3f96ac3d267f8e24,3f96ac30efa4adae,3f30106ed30788ec,3ebe5a0bd8f35097
3fb9c1519c1519c1,3f99c3f77a1d5580,3f99c3e58d3b5940,3f34bedb8efc2a09,3ec6458c7150e5e4
3fb9c1519c1519c1,3f9cdbb1cdbb1cdb,3f9cdb989e21b38d,3f3a06501a4a5f4e,3ecf4af2a83c100b
3fb9c1519c1519c1,3f9ff36c2158e437,3f9ff349f2ba8123,3f3fe6cc23aac438,3ed53c30a91df57f
3fb9c1519c1519c1,3fa185933a7b55ca,3fa1857cadb450a3,3f433027a850ef90,3edc0480878efc66
3fb9c1519c1519c1,3fa31170644a3978,3fa3115354478867,3f46b96c9ec01356,3ee20dfe967b6992
3fb9c1519c1519c1,3fa49d4d8e191d26,3fa49d28d5487684,3f4a8f34beb103ed,3ee6d01d61595e99
3fb9c1519c1519c1,3fa6292ab7e800d4,3fa628fd18e8bb49,3f4eb17fcd17f643,3eec5766ae1811f8
3fb9c1519c1519c1,3fa7b507e1b6e481,3fa7b4d0075a0a19,3f519026c527909f,3ef159523d494c2a
3fb9c1519c1519c1,3fa940e50b85c830,3fa940a188ce2ae1,3f53edced90b60d0,3ef4f8505bf25a1b
3fb9c1519c1519c1,3faaccc23554abde,3faacc718576fb7c,3f5671b7fdca8f02,3ef91012a4c3922f
3fb9c1519c1519c1,3fac589f5f238f8b,3fac583fe5867127,3f591be20cab45ac,3efda7fe0235f9ab
3fb9c1519c1519c1,3fade47c88f2733a,3fade40c912e99f6,3f5bec4cdca6b8c5,3f0163bbab86b1ec
3fb9c1519c1519c1,3faf7059b2c156e7,3faf6fd770a19e34,3f5ee2f84269282c,3f043af1bef34d3f
3fb9c1519c1519c1,3fb07e1b6e481d4b,3fb07dd03608e0f0,3f60fff20828f12d,3f075d53a462c390
3fb9c1519c1519c1,3fb1440a032f8f22,3fb143b3b5d8b308,3f62a1880b39a383,3f0ace93c051ae37
3fb9c1519c1519c1,3fb209f8981700f9,3fb209962bd98534,3f64563e1149650d,3f0e9264727e6040
3fb9c1519c1519c1,3fb2cfe72cfe72d0,3fb2cf778c24a740,3f661e1400147b5c,3f11563c0ad7fde5
3fb9c1519c1519c1,3fb395d5c1e5e4a7,3fb39557cad379b0,3f67f909bc30b92b,3f1390407fbec3ca
3fb9c1519c1519c1,3fb45bc456cd567e,3fb45b36dbff6e6e,3f69e71f290d800c,3f15f918c00a828e
3fb9c1519c1519c1,3fb521b2ebb4c855,3fb52114b3c2098b,3f6be85428f3c219,3f18929df1014364
3fb9c1519c1519c1,3fb5e7a1809c3a2c,3fb5e6f14634e1ec,3f6dfca89d0603c5,3f1b5ea934fba34b
3fb9c1519c1519c1,3fb6ad901583ac03,3fb6accc8771a20c,3f70120e32a02ed9,3f1e5f13ab485e8b
3fb9c1519c1519c1,3fb7737eaa6b1dd9,3fb772a66b9208a9,3f712f57b03c3f4e,3f20cadb3807ee2d
3fb9c1519c1519c1,3fb8396d3f528fb1,3fb8387ee6afe985,3f725630b62ed6b1,3f2282354e1bdd69
3fb9c1519c1519c1,3fb8ff5bd43a0188,3fb8fe55ece52e13,3f73869932bc6586,3f245684a2a32d6d
3fb9c1519c1519c1,3fb9c54a6921735e,3fb9c42b724bd636,3f74c09113962a74,3f2648b5bea3363e
3fb9c1519c1519c1,3fba8b38fe08e536,3fba89ff6afdf8f9,3f76041845da336e,3f2859b529553dbe
3fb9c1519c1519c1,3fbb512792f0570d,3fbb4fd1cb15c53b,3f77512eb6135ebc,3f2a8a6f68183ddf
3fb9c1519c1519c1,3fbc171627d7c8e3,3fbc15a286ad8273,3f78a7d450395c3e,3f2cdbd0fe62ab3b
3fb9c1519c1519c1,3fbcdd04bcbf3aba,3fbcdb7191df9164,3f7a0808ffb0ae9b,3f2f4ec66db43b9b
3fb9c1519c1519c1,3fbda2f351a6ac92,3fbda13ee0c66cce,3f7b71ccaf4aac77,3f30f21e1ac3d652
3fb9c1519c1519c1,3fbe68e1e68e1e69,3fbe670a677caa2b,3f7ce51f494581b7,3f324e8f69a2454a
3fb9c1519c1519c1,3fbf2ed07b75903f,3fbf2cd41a1cfa64,3f7e6200b74c30dd,3f33bd2d61187bae
3fb9c1519c1519c1,3fbff4bf105d0217,3fbff29becc22a8c,3f7fe870e276945e,3f353e6e3db1b8cc
3fb9c1519c1519c1,3fc05d56d2a239f7,3fc05c30e9c39248,3f80bc37d9a4aff9,3f36d2c83ada4dd5
3fb9c1519c1519c1,3fc0c04e1d15f2e2,3fc0bf12e14377f9,3f8188fe88db1107,3f387ab192d8819a
3fb9c1519c1519c1,3fc123456789abce,3fc121f3d6ee5943,3f825a8c728da2ac,3f3a36a07ec57444
3fb9c1519c1519c1,3fc1863cb1fd64b9,3fc184d3c4d1d88d,3f8330e18a220907,3f3c070b36860315
3fb9c1519c1519c1,3fc1e933fc711da5,3fc1e7b2a4fba820,3f840bfdc2b457d4,3f3dec67f0c3ac5c
3fb9c1519c1519c1,3fc24c2b46e4d690,3fc24a9071798a7a,3f84ebe10f171322,3f3fe72ce2e5734d
3fb9c1519c1519c1,3fc2af2291588f7c,3fc2ad6d245952b1,3f85d08b61d33030,3f40fbe820846218
3fb9c1519c1519c1,3fc31219dbcc4867,3fc31048b7a8e4c5,3f86b9fcad281628,3f420f641efd2c27
3fb9c1519c1519c1,3fc3751126400153,3fc3732325763609,3f87a834e30b9f06,3f432e4585978d23
3fb9c1519c1519c1,3fc3d80870b3ba3e,3fc3d5fc67cf4d70,3f889b33f52a1861,3f4458c76c5e851a
3fb9c1519c1519c1,3fc43affbb27732a,3fc438d478c243f4,3f8992f9d4e64456,3f458f24eaaa1112
3fb9c1519c1519c1,3fc49df7059b2c15,3fc49bab525d44ec,3f8a8f8673595a56,3f46d199171b9d30
3fb9c1519c1519c1,3fc500ee500ee501,3fc4fe80eeae8e68,3f8b90d9c1530820,3f48205f079a7710
3fb9c1519c1519c1,3fc563e59a829ded,3fc5615547c4718c,3f8c96f3af59729f,3f497bb1d1503ff8
3fb9c1519c1519c1,3fc5c6dce4f656d8,3fc5c42857ad52ee,3f8da1d42da936d7,3f4ae3cc88a55f43
3fb9c1519c1519c1,3fc629d42f6a0fc3,3fc626fa1877aaf0,3f8eb17b2c356add,3f4c58ea413d74c4
3fb9c1519c1519c1,3fc68ccb79ddc8af,3fc689ca8432061c,3f8fc5e89aa79ed2,3f4ddb460df3cb33
3fb9c1519c1519c1,3fc6efc2c451819a,3fc6ec9994eb057e,3f906f8e342feee8,3f4f6b1b00d7ca9f
3fb9c1519c1519c1,3fc752ba0ec53a85,3fc74f6744b15f01,3f90fe8b423a577c,3f5084521594b586
3fb9c1519c1519c1,3fc7b5b15938f372,3fc7b2338d93ddcc,3f918feb6ed98b3b,3f515a0e4eaad37e
3fb9c1519c1519c1,3fc818a8a3acac5d,3fc814fe69a16296,3f9223aeb14f4b3b,3f5236dfb37976fe
3fb9c1519c1519c1,3fc87b9fee206548,3fc877c7d2e8e40d,3f92b9d500b89828,3f531ae3cb5ecbc0
3fb9c1519c1519c1,3fc8de9738941e34,3fc8da8fc3796f2a,3f93525e540db2c3,3f5406381d4a2abe
3fb9c1519c1519c1,3fc9418e8307d71f,3fc93d563562278c,3f93ed4aa2221c69,3f54f8fa2fba5399
3fb9c1519c1519c1,3fc9a485cd7b900a,3fc9a01b22b247d7,3f948a99e1a497b1,3f55f34788bba60c
3fb9c1519c1519c1,3fca077d17ef48f6,3fca02de8579220f,3f952a4c091f28ea,3f56f53dade65b55
3fb9c1519c1519c1,3fca6a74626301e2,3fca65a057c61ff0,3f95cc610ef716b3,3f57fefa245cbfb3
3fb9c1519c1519c1,3fcacd6bacd6bace,3fcac86093a8c34e,3f9670d8e96cea90,3f59109a70c96be3
3fb9c1519c1519c1,3fcb3062f74a73b9,3fcb2b1f3330a66b,3f9717b38e9c717f,3f5a2a3c175d7ea7
3fb9c1519c1519c1,3fcb935a41be2ca4,3fcb8ddc306d7c5a,3f97c0f0f47cbc96,3f5b4bfc9bced65f
3fb9c1519c1519c1,3fcbf6518c31e58f,3fcbf097856f1153,3f986c9110e0218e,3f5c75f981564a92
3fb9c1519c1519c1,3fcc5948d6a59e7b,3fcc53512c454b15,3f991a93d9743b76,3f5da8504aade597
3fb9c1519c1519c1,3fccbc4021195766,3fccb6091f002939,3f99caf943c1eb3a,3f5ee31e7a0f1e23
3fb9c1519c1519c1,3fcd1f376b8d1053,3fcd18bf57afc599,3f9a7dc1452d585a,3f601340c8988891
3fb9c1519c1519c1,3fcd822eb600c93e,3fcd7b73d064549c,3f9b32ebd2f5f179,3f60b94b88a35d9a
3fb9c1519c1519c1,3fcde52600748229,3fcdde26832e25a2,3f9bea78e2366d15,3f6163be3d7e994d
3fb9c1519c1519c1,3fce481d4ae83b15,3fce40d76a1da356,3f9ca46867e4ca25,3f6212a7a73cf073
3fb9c1519c1519c1,3fceab14955bf400,3fcea3867f435407,3f9d60ba58d250bf,3f62c61685ac5e60
3fb9c1519c1519c1,3fcf0e0bdfcfaceb,3fcf0633bcafda0c,3f9e1f6ea9ab92d2,3f637e19985541e4
3fb9c1519c1519c1,3fcf71032a4365d7,3fcf68df1c73f41a,3f9ee0854ef86cc7,3f643abf9e797a3e
3fb9c1519c1519c1,3fcfd3fa74b71ec3,3fcfcb8898a07d9e,3f9fa3fe3d1c0637,3f64fc1757138403
3fb9c1519c1519c1,3fd01b78df956bd7,3fd0171815a3378e,3fa034ecb42a694e,3f65c22f80d5961b
3fb9c1519c1519c1,3fd04cf484cf484d,3fd0486ae73b6f45,3fa0990b625e4906,3f668d16da28bec0
3fb9c1519c1519c1,3fd07e702a0924c3,3fd079bcbe217fd3,3fa0fe5b232428f4,3f675cdc212c007d
3fb9c1519c1519c1,3fd0afebcf430138,3fd0ab0d975e122d,3fa164dbf06436cc,3f68318e13b36f2b
3fb9c1519c1519c1,3fd0e167747cddae,3fd0dc5d6ff9de8a,3fa1cc8dc3f447a5,3f690b3b6f474d0a
3fb9c1519c1519c1,3fd112e319b6ba24,3fd10dac44fdac8d,3fa235709797d859,3f69e9f2f12327bb
3fb9c1519c1519c1,3fd1445ebef0969a,3fd13efa13725378,3fa29f8465000dde,3f6acdc35634f55e
3fb9c1519c1519c1,3fd175da642a730f,3fd17046d860ba57,3fa30ac925cbb5ab,3f6bb6bb5b1c31a6
3fb9c1519c1519c1,3fd1a75609644f85,3fd1a19290d1d82f,3fa3773ed3874624,3f6ca4e9bc28fafe
3fb9c1519c1519c1,3fd1d8d1ae9e2bfb,3fd1d2dd39ceb42a,3fa3e4e567acdeed,3f6d985d355b2f98
3fb9c1519c1519c1,3fd20a4d53d80870,3fd20426d06065c3,3fa453bcdba44954,3f6e912482618a97
3fb9c1519c1519c1,3fd23bc8f911e4e6,3fd2356f519014fb,3fa4c3c528c2f8bf,3f6f8f4e5e98c14d
3fb9c1519c1519c1,3fd26d449e4bc15c,3fd266b6ba66fa7d,3fa534fe484c0b0b,3f704974c2855026
3fb9c1519c1519c1,3fd29ec043859dd2,3fd297fd07ee5fd4,3fa5a768337048ee,3f70ce0258369455
3fb9c1519c1519c1,3fd2d03be8bf7a48,3fd2c942372f9f91,3fa61b02e34e266e,3f7155574d90d69e
3fb9c1519c1519c1,3fd301b78df956bd,3fd2fa8645342580,3fa68fce50f1c33d,3f71df7aff99f7e5
3fb9c1519c1519c1,3fd3333333333333,3fd32bc92f056ed1,3fa705ca7554eb34,3f726c74cb2c9f34
3fc0be51b68fc614,3f50624dd2f1a9fc,3f50624dccf387d6,3ea0c6f79da4739e,3de6e80fddb05274
3fc0be51b68fc614,3f70777cc33387ef,3f70777c61db9b4e,3ee0f275a7f41863,3e47415c3c9cde0f
3fc0be51b68fc614,3f7cd66611aaa55f,3f7cd66406d79f12,3ef9fcce29c8b49a,3e6f39c3007adbb9
3fc0be51b68fc614,3f849aa7b010e168,3f849aa4b5467e96,3f0a88782fdfdb5b,3e86c75f36abcb52
3fc0be51b68fc614,3f8aca1c574c7020,3f8aca15caabf956,3f166d67d5f37299,3e9908ba5c4d6e41
3fc0be51b68fc614,3f907cc87f43ff6b,3f907cc263e53f47,3f20fd5b068d3dfb,3ea757d0f8214605
3fc0be51b68fc614,3f939482d2e1c6c8,3f93947898683b80,3f27f612eb12752a,3eb38c6bc10dc94a
3fc0be51b68fc614,3f96ac3d267f8e24,3f96ac2d44f63f7b,3f30106d867d342a,3ebe5a0a5ff80711
3fc0be51b68fc614,3f99c3f77a1d5580,3f99c3e02ba6b80d,3f34bed96463a297,3ec6458b0c1461bf
3fc0be51b68fc614,3f9cdbb1cdbb1cdb,3f9cdb910e913582,3f3a064cb186352c,3ecf4af0329283fd
3fc0be51b68fc614,3f9ff36c2158e437,3f9ff33fafcd7081,3f3fe6c704373b0b,3ed53c2e9d573e5a
3fc0be51b68fc614,3fa185933a7b55ca,3fa18575e8b9a76c,3f433023f368d5b6,3edc047d483ad5d2
3fc0be51b68fc614,3fa31170644a3978,3fa3114a9acd742e,3f46b9676bdc975f,3ee20dfc1c0aa02d
3fc0be51b68fc614,3fa49d4d8e191d26,3fa49d1dcf2e45db,3f4a8f2da4ad1472,3ee6d019b86910ba
3fc0be51b68fc614,3fa6292ab7e800d4,3fa628ef66e861a6,3f4eb1765114e21c,3eec57616cebb6b7
3fc0be51b68fc614,3fa7b507e1b6e481,3fa7b4bf43082d01,3f5190208f297f62,3ef1594e8eed5448
3fc0be51b68fc614,3fa940e50b85c830,3fa9408d449a3013,3f53edc6d9d56c4a,3ef4f84b4f758701
3fc0be51b68fc614,3faaccc23554abde,3faacc594cab181b,3f5671add9322a26,3ef9100bd90b8b23
3fc0be51b68fc614,3fac589f5f238f8b,3fac58233c47b9e0,3f591bd55ae5ea5f,3efda7f5033af7f5
3fc0be51b68fc614,3fade47c88f2733a,3fade3eaf47d1420,3f5bec3d2999215d,3f0163b5cdc4f085
3fc0be51b68fc614,3faf7059b2c156e7,3faf6fb0565851ef,3f5ee2e50cf68a9f,3f043aea327269b7
3fc0be51b68fc614,3fb07e1b6e481d4b,3fb07db9a173669a,3f60ffe664d5969f,3f075d4a0b856a11
3fc0be51b68fc614,3fb1440a032f8f22,3fb14399cd9b0883,3f62a17a10b33038,3f0ace87aefcaf76
3fc0be51b68fc614,3fb209f8981700f9,3fb20978a029ee0f,3f64562d696ce842,3f0e92556cac3343
3fc0be51b68fc614,3fb2cfe72cfe72d0,3fb2cf5609a711a2,3f661e004cdcc1fa,3f115632c6f9955e
3fc0be51b68fc614,3fb395d5c1e5e4a7,3fb39531fa9989da,3f67f8f2975df058,3f1390352ab90407
3fc0be51b68fc614,3fb45bc456cd567e,3fb45b0c63888ac7,3f69e70423ccd8e2,3f15f90aff603de8
3fc0be51b68fc614,3fb521b2ebb4c855,3fb520e534fb6723,3f6be834cb87168e,3f18928d5f11bb8b
3fc0be51b68fc614,3fb5e7a1809c3a2c,3fb5e6bc5f799183,3f6dfc84666b7cc7,3f1b5e9560219707
3fc0be51b68fc614,3fb6ad901583ac03,3fb6ac91d38a9d8d,3f7011f9656d0d4c,3f1e5efc14f08da2
3fc0be51b68fc614,3fb7737eaa6b1dd9,3fb7726581b64133,3f712f3fe6da1eec,3f20cacd45e380d8
3fc0be51b68fc614,3fb8396d3f528fb1,3fb838375a8455e5,3f725615a12e3b57,3f228224e757fe7a
3fc0be51b68fc614,3fb8ff5bd43a0188,3fb8fe074e7cd9c5,3f73867a7d5b4d75,3f24567171aa1982
3fc0be51b68fc614,3fb9c54a6921735e,3fb9c3d54e27f0dd,3f74c06e6393e4d4,3f26489f656a8226
3fc0be51b68fc614,3fba8b38fe08e536,3fba89a14a0de65c,3f7603f13b4b3796,3f28599b40d3c0b8
3fc0be51b68fc614,3fbb512792f0570d,3fbb4f6b32b72dc0,3f775102eb35243b,3f2a8a517fb7b758
3fc0be51b68fc614,3fbc171627d7c8e3,3fbc1532f8ac6413,3f78a7a3594633bc,3f2cdbae9b6d2409
3fc0be51b68fc614,3fbcdd04bcbf3aba,3fbcdaf88c765123,3f7a07d26ab39b86,3f2f4e9f0abd22f5
3fc0be51b68fc614,3fbda2f351a6ac92,3fbda0bbde9de8af,3f7b719003f33f8e,3f30f207a0e8585a
3fc0be51b68fc614,3fbe68e1e68e1e69,3fbe667cdfac4ba1,3f7ce4dc08bbb47f,3f324e75d90f1676
3fc0be51b68fc614,3fbf2ed07b75903f,3fbf2c3b802ac946,3f7e61b65c0441ee,3f33bd10652b6e9c
3fc0be51b68fc614,3fbff4bf105d0217,3fbff1f7b0a2e083,3f7fe81ee004e4a9,3f353e4d7b2a3816
3fc0be51b68fc614,3fc05d56d2a239f7,3fc05bd8b0cf2082,3f80bc0abb1b287b,3f36d2a34f83403b
3fc0be51b68fc614,3fc0c04e1d15f2e2,3fc0beb441d3663d,3f8188ccffa8fa82,3f387a8815300c3e
3fc0be51b68fc614,3fc123456789abce,3fc1218e83a34be7,3f825a562da8fdb4,3f3a3671fda29b10
3fc0be51b68fc614,3fc1863cb1fd64b9,3fc184676e83f627,3f8330a634b8a6bf,3f3c06d738bc273d
3fc0be51b68fc614,3fc1e933fc711da5,3fc1e73efabaa47c,3f840bbd0415cb10,3f3dec2df4c3e928
3fc0be51b68fc614,3fc24c2b46e4d690,3fc24a15208cb1c8,3f84eb9a8a9ea20f,3f3fe6ec5e5dd926
3fc0be51b68fc614,3fc2af2291588f7c,3fc2ace9d83f94fb,3f85d03eb6d1c68c,3f40fbc45040b8ff
3fc0be51b68fc614,3fc31219dbcc4867,3fc30fbd1a18e1a1,3f86b9a976ce3802,3f420f3c72383998
3fc0be51b68fc614,3fc3751126400153,3fc3728ede5e4885,3f87a7dab8535c1a,3f432e19a8d6d1ea
